date_time_(JST),download,upload,threads
16/07/19 05:06:52,71555563,81931511,None
16/07/19 05:09:21,69093518,2354638,1
16/07/19 05:09:48,77003282,8242279,None
16/07/19 05:12:17,45233021,2659885,1
16/07/19 05:12:44,84157266,6255926,None
16/07/19 05:15:13,10214562,4566820,1
16/07/19 05:15:42,79897999,6309397,None
16/07/19 05:18:14,13149900,2265119,1
16/07/19 05:18:43,86694659,8935665,None
16/07/19 05:21:11,59628621,2889004,1
16/07/19 05:21:39,80422241,10176800,None
16/07/19 05:24:07,55277154,2602148,1
16/07/19 05:24:35,86412964,82105475,None
16/07/19 05:27:05,37739081,1998440,1
16/07/19 05:27:36,85514180,9091221,None
16/07/19 05:30:04,54759645,2169142,1
16/07/19 05:30:33,83400235,83336369,None
16/07/19 05:33:01,67041840,2694516,1
16/07/19 05:33:30,74758409,4120088,None
16/07/19 05:36:00,39232176,1944635,1
16/07/19 05:36:30,79695395,5199626,None
16/07/19 05:38:59,66507333,6537253,1
16/07/19 05:39:27,82222577,5375563,None
16/07/19 05:41:56,62491708,2410803,1
16/07/19 05:42:24,80577925,4996750,None
16/07/19 05:44:53,66624355,3917613,1
16/07/19 05:45:21,88327833,11304339,None
16/07/19 05:47:48,45630754,1197285,1
16/07/19 05:48:19,86226091,9347958,None
16/07/19 05:50:47,47004501,3278513,1
16/07/19 05:51:16,83427379,7104971,None
16/07/19 05:53:44,51510858,1853180,1
16/07/19 05:54:13,89660298,6962493,None
16/07/19 05:56:42,48571897,3555255,1
16/07/19 05:57:11,89346004,9049471,None
16/07/19 05:59:39,33996284,1783387,1
16/07/19 06:00:08,89316120,8733536,None
16/07/19 06:02:37,51433282,3575147,1
16/07/19 06:03:05,83454253,9489696,None
16/07/19 06:05:32,61575492,2123026,1
16/07/19 06:06:05,82197322,11039513,None
16/07/19 06:08:33,51796292,1201008,1
16/07/19 06:09:03,86337978,10047984,None
16/07/19 06:11:31,22642167,1559295,1
16/07/19 06:12:01,91433284,10289726,None
16/07/19 06:14:28,51532476,2133640,1
16/07/19 06:14:57,75146730,81715155,None
16/07/19 06:17:27,56898032,2019302,1
16/07/19 06:17:55,90091148,10243552,None
16/07/19 06:20:22,33843384,21889676,1
16/07/19 06:20:50,80076321,4777301,None
16/07/19 06:23:20,59495957,4006259,1
16/07/19 06:23:47,77197517,4522181,None
16/07/19 06:26:15,73856483,2221199,1
16/07/19 06:26:43,80883597,81899413,None
16/07/19 06:29:13,57474470,2400498,1
16/07/19 06:29:40,86100057,8597451,None
16/07/19 06:32:11,63053541,2596114,1
16/07/19 06:32:39,79755019,81206009,None
16/07/19 06:35:09,59214860,2638534,1
16/07/19 06:35:37,81605600,9151130,None
16/07/19 06:38:06,38036869,1202528,1
16/07/19 06:38:35,88966653,11279865,None
16/07/19 06:41:04,64033393,2033123,1
16/07/19 06:41:32,79394201,7585625,None
16/07/19 06:44:00,49786561,1592933,1
16/07/19 06:44:29,89932340,6186505,None
16/07/19 06:46:56,33645501,3248856,1
16/07/19 06:47:24,89534901,8389604,None
16/07/19 06:49:53,60701650,1188941,1
16/07/19 06:50:23,90744597,8144640,None
16/07/19 06:52:51,52157457,2357223,1
16/07/19 06:53:20,90433560,9041733,None
16/07/19 06:55:49,64861894,2317662,1
16/07/19 06:56:18,84622858,82534544,None
16/07/19 06:58:47,50122642,3691217,1
16/07/19 06:59:15,90689750,10113956,None
16/07/19 07:01:42,60189774,4938170,1
16/07/19 07:02:10,84988334,10976998,None
16/07/19 07:04:37,40859245,5292809,1
16/07/19 07:05:05,82735953,6161873,None
16/07/19 07:07:35,47317552,2139662,1
16/07/19 07:08:04,89091139,7881562,None
16/07/19 07:10:33,49350565,2961948,1
16/07/19 07:11:08,89790354,10921504,None
16/07/19 07:13:36,40702496,20246396,1
16/07/19 07:14:07,87416950,5349398,None
16/07/19 07:16:36,65168765,2701197,1
16/07/19 07:17:04,85306138,7922025,None
16/07/19 07:19:34,56849106,2533845,1
16/07/19 07:20:02,81434844,10206760,None
16/07/19 07:22:31,13237167,2442109,1
16/07/19 07:22:58,84856447,8479826,None
16/07/19 07:25:26,25817680,1174916,1
16/07/19 07:25:56,87213361,4467844,None
16/07/19 07:28:25,38175472,3210755,1
16/07/19 07:28:53,90942753,8186934,None
16/07/19 07:31:22,43431626,1329961,1
16/07/19 07:31:51,84076397,6634606,None
16/07/19 07:34:19,43671216,2034018,1
16/07/19 07:34:48,90414102,9854229,None
16/07/19 07:37:17,40110710,2191438,1
16/07/19 07:37:46,85443109,10419673,None
16/07/19 07:40:14,63884886,2810183,1
16/07/19 07:40:42,66759345,8279250,None
16/07/19 07:43:10,59099406,3287995,1
16/07/19 07:43:38,83836512,7333003,None
16/07/19 07:46:06,66622404,2231398,1
16/07/19 07:46:34,83131726,82783106,None
16/07/19 07:49:05,18500247,3698628,1
16/07/19 07:49:34,86424724,8562032,None
16/07/19 07:52:02,66350953,2391491,1
16/07/19 07:52:30,82362479,3839156,None
16/07/19 07:54:59,46870513,4880250,1
16/07/19 07:55:27,84833435,82078015,None
16/07/19 07:57:56,64443791,4105420,1
16/07/19 07:58:25,85918665,5369784,None
16/07/19 08:00:53,57462319,2328691,1
16/07/19 08:01:21,32164156,7050732,None
16/07/19 08:03:48,41980972,3256691,1
16/07/19 08:04:16,87481183,10768109,None
16/07/19 08:06:43,28475584,1898966,1
16/07/19 08:07:14,87549616,9433359,None
16/07/19 08:09:42,34466261,20618040,1
16/07/19 08:10:11,79701931,5473246,None
16/07/19 08:12:39,34946365,2459922,1
16/07/19 08:13:09,88450700,8925794,None
16/07/19 08:15:37,36594398,3632464,1
16/07/19 08:16:05,90152055,9186999,None
16/07/19 08:18:33,55987585,3327355,1
16/07/19 08:19:01,88730757,9126103,None
16/07/19 08:21:29,54663864,4050566,1
16/07/19 08:21:57,82188536,6108296,None
16/07/19 08:24:25,40070169,3757039,1
16/07/19 08:24:53,75838462,7872055,None
16/07/19 08:27:21,35074618,20495933,1
16/07/19 08:28:00,82697637,4231794,None
16/07/19 08:30:29,42347440,20912569,1
16/07/19 08:30:58,81263279,3852369,None
16/07/19 08:33:29,41383905,20380044,1
16/07/19 08:34:00,81243966,5042799,None
16/07/19 08:36:30,39250545,18036989,1
16/07/19 08:36:59,88223018,8403537,None
16/07/19 08:39:30,46792802,2879028,1
16/07/19 08:39:59,83451858,7980820,None
16/07/19 08:42:26,39876342,1201895,1
16/07/19 08:42:55,89653092,12753111,None
16/07/19 08:45:23,56951601,4485124,1
16/07/19 08:45:51,80793474,7977134,None
16/07/19 08:48:20,54687743,2151727,1
16/07/19 08:48:49,90038234,8562534,None
16/07/19 08:51:18,50873554,3168512,1
16/07/19 08:51:47,87026920,8915464,None
16/07/19 08:54:15,29537068,3261648,1
16/07/19 08:54:45,80295143,4523938,None
16/07/19 08:57:13,57271241,3585344,1
16/07/19 08:57:41,86703013,6338648,None
16/07/19 09:00:10,53071640,2519395,1
16/07/19 09:00:39,84964100,4110069,None
16/07/19 09:03:08,32660416,2385722,1
16/07/19 09:03:37,80894428,9320925,None
16/07/19 09:06:04,69742571,2868743,1
16/07/19 09:06:32,75548284,3958968,None
16/07/19 09:09:01,59315073,2807439,1
16/07/19 09:09:28,89830926,8726235,None
16/07/19 09:11:56,51248744,3325986,1
16/07/19 09:12:25,89615991,7902141,None
16/07/19 09:14:55,10183218,2206250,1
16/07/19 09:15:23,74177587,10387002,None
16/07/19 09:17:51,59296947,2148846,1
16/07/19 09:18:18,88413132,7241429,None
16/07/19 09:20:47,64403130,2286218,1
16/07/19 09:21:14,85696659,9760065,None
16/07/19 09:23:42,39017602,1641966,1
16/07/19 09:24:11,71440158,78983242,None
16/07/19 09:26:40,61953928,3567081,1
16/07/19 09:27:08,84753106,5919806,None
16/07/19 09:29:37,60945815,2339985,1
16/07/19 09:30:06,84300489,9433321,None
16/07/19 09:32:34,43023480,1376447,1
16/07/19 09:33:03,81256571,10036785,None
16/07/19 09:35:31,59914050,3980556,1
16/07/19 09:36:02,85258710,7113794,None
16/07/19 09:38:30,50266585,4046309,1
16/07/19 09:39:00,79293086,6276725,None
16/07/19 09:41:30,56220527,2572722,1
16/07/19 09:41:58,90785771,7020235,None
16/07/19 09:44:26,26536630,2291127,1
16/07/19 09:44:54,83011775,79877990,None
16/07/19 09:47:28,39707519,1547733,1
16/07/19 09:47:56,88694023,9976575,None
16/07/19 09:50:24,38001901,2096130,1
16/07/19 09:50:51,83037936,5156331,None
16/07/19 09:53:21,49052549,20366924,1
16/07/19 09:53:53,81968809,9401347,None
16/07/19 09:56:22,26847798,3326870,1
16/07/19 09:56:50,59163082,4001562,None
16/07/19 09:59:21,32463415,1723841,1
16/07/19 09:59:48,85597692,5482468,None
16/07/19 10:02:18,52906806,2856670,1
16/07/19 10:02:47,80131838,6095412,None
16/07/19 10:05:14,28176085,3458381,1
16/07/19 10:05:42,79826927,6600100,None
16/07/19 10:08:10,43778463,2996794,1
16/07/19 10:08:40,79368146,8451521,None
16/07/19 10:11:11,32151746,2332351,1
16/07/19 10:11:38,90748881,8194397,None
16/07/19 10:14:06,70073011,2881006,1
16/07/19 10:14:35,69479479,80026848,None
16/07/19 10:17:04,61161272,2347188,1
16/07/19 10:17:31,91110175,11194512,None
16/07/19 10:19:59,48874988,20127759,1
16/07/19 10:20:32,65415746,80977676,None
16/07/19 10:23:02,32990076,1554596,1
16/07/19 10:23:30,70293366,80908597,None
16/07/19 10:26:00,67193482,2631477,1
16/07/19 10:26:29,75860462,5319723,None
16/07/19 10:28:57,72328399,2532423,1
16/07/19 10:29:25,83382756,9488178,None
16/07/19 10:31:52,57662993,2638081,1
16/07/19 10:32:21,87933654,10141650,None
16/07/19 10:34:49,67261319,2167530,1
16/07/19 10:35:17,74624231,5083312,None
16/07/19 10:37:45,28790179,1249944,1
16/07/19 10:38:15,79975704,80674802,None
16/07/19 10:40:44,44998548,2204897,1
16/07/19 10:41:13,86694817,9306413,None
16/07/19 10:43:41,52247677,3611153,1
16/07/19 10:44:09,83283562,8616643,None
16/07/19 10:46:38,37189930,1176271,1
16/07/19 10:47:07,88467830,9269999,None
16/07/19 10:49:35,50477376,2409370,1
16/07/19 10:50:03,84795786,4545678,None
16/07/19 10:52:33,46006752,3287040,1
16/07/19 10:53:01,82479109,82549658,None
16/07/19 10:55:30,52919060,3342674,1
16/07/19 10:55:59,69668421,9239143,None
16/07/19 10:58:28,13663963,1186874,1
16/07/19 10:58:57,66065075,11146497,None
16/07/19 11:01:25,39623815,3920744,1
16/07/19 11:01:56,89055139,8984886,None
16/07/19 11:04:24,45919210,1223388,1
16/07/19 11:04:54,90003912,9424208,None
16/07/19 11:07:21,56781710,3569858,1
16/07/19 11:07:49,64461692,8783378,None
16/07/19 11:10:18,38599669,1699788,1
16/07/19 11:10:52,83335133,82946994,None
16/07/19 11:13:20,64629535,4008656,1
16/07/19 11:13:48,84815981,9122375,None
16/07/19 11:16:16,48848830,4309758,1
16/07/19 11:16:44,88161741,4012705,None
16/07/19 11:19:13,32123261,1627850,1
16/07/19 11:19:42,85953981,8008247,None
16/07/19 11:22:11,60294447,2068832,1
16/07/19 11:22:41,83187864,80642650,None
16/07/19 11:25:09,52253201,2615068,1
16/07/19 11:25:37,88064324,7207397,None
16/07/19 11:28:05,66251985,2925511,1
16/07/19 11:28:33,85413715,8550450,None
16/07/19 11:31:01,53492978,3352285,1
16/07/19 11:31:29,83331236,6506559,None
16/07/19 11:33:57,45617473,3974660,1
16/07/19 11:34:27,90723665,7684498,None
16/07/19 11:36:55,33876406,1235077,1
16/07/19 11:37:23,81193645,4405749,None
16/07/19 11:39:51,34933701,20342079,1
16/07/19 11:40:20,87224241,9809755,None
16/07/19 11:42:48,32895966,1490554,1
16/07/19 11:43:17,78182559,7871231,None
16/07/19 11:45:45,50637660,3028996,1
16/07/19 11:46:14,87815486,11147267,None
16/07/19 11:48:42,68396021,2509741,1
16/07/19 11:49:18,84242611,5198591,None
16/07/19 11:51:47,16570730,2473766,1
16/07/19 11:52:15,79115388,4793582,None
16/07/19 11:54:44,27821571,1230390,1
16/07/19 11:55:12,84943123,5204238,None
16/07/19 11:57:43,62453444,3933787,1
16/07/19 11:58:10,81343054,10457411,None
16/07/19 12:00:38,17933884,1684089,1
16/07/19 12:01:09,88361605,7806703,None
16/07/19 12:03:37,52000354,2171522,1
16/07/19 12:04:05,84695238,5873899,None
16/07/19 12:06:34,29597288,2416939,1
16/07/19 12:07:03,83272103,8958704,None
16/07/19 12:09:32,51439502,2389002,1
16/07/19 12:10:00,82044140,9040263,None
16/07/19 12:12:28,35121765,2195911,1
16/07/19 12:12:59,90498713,11863940,None
16/07/19 12:15:28,55607141,3834938,1
16/07/19 12:15:58,84353888,9011816,None
16/07/19 12:18:26,56477810,5532444,1
16/07/19 12:18:53,77945911,10421601,None
16/07/19 12:21:21,65376488,4311234,1
16/07/19 12:21:50,89821528,9808036,None
16/07/19 12:24:18,38754961,20739508,1
16/07/19 12:24:48,74493318,8468039,None
16/07/19 12:27:16,38826820,2595867,1
16/07/19 12:27:46,58048557,5661961,None
16/07/19 12:30:18,34215329,3039804,1
16/07/19 12:30:52,81396952,8507726,None
16/07/19 12:33:20,36671144,3313384,1
16/07/19 12:33:49,90904022,7496254,None
16/07/19 12:36:17,65530248,2802775,1
16/07/19 12:36:44,86559650,8003621,None
16/07/19 12:39:12,52413879,3718783,1
16/07/19 12:39:42,59712736,8537323,None
16/07/19 12:42:16,32411338,3519475,1
16/07/19 12:42:44,77070183,82487442,None
16/07/19 12:45:21,32731890,21998115,1
16/07/19 12:45:49,80816377,7908390,None
16/07/19 12:48:17,46886723,2759408,1
16/07/19 12:48:45,89051846,9244197,None
16/07/19 12:51:13,61874640,3014368,1
16/07/19 12:51:41,84631899,4904741,None
16/07/19 12:54:11,66519517,2264885,1
16/07/19 12:54:39,65451121,9386640,None
16/07/19 12:57:07,68218333,2287529,1
16/07/19 12:57:35,75481866,83902929,None
16/07/19 13:00:04,32119086,2765456,1
16/07/19 13:00:33,90335909,4589094,None
16/07/19 13:03:01,44615686,23775582,1
16/07/19 13:03:34,78762060,82056427,None
16/07/19 13:06:03,47371408,2479923,1
16/07/19 13:06:30,78319141,4900164,None
16/07/19 13:09:00,57279271,2919475,1
16/07/19 13:09:28,83650429,5955215,None
16/07/19 13:11:56,48290016,2796652,1
16/07/19 13:12:24,89590573,7534967,None
16/07/19 13:14:52,44925535,2251172,1
16/07/19 13:15:20,55300462,4724536,None
16/07/19 13:17:50,54082832,2751901,1
16/07/19 13:18:17,89890335,10311074,None
16/07/19 13:20:46,58966057,2489525,1
16/07/19 13:21:14,88912945,10990421,None
16/07/19 13:23:42,45175120,20679718,1
16/07/19 13:24:16,68872438,7421313,None
16/07/19 13:26:44,36101364,1353722,1
16/07/19 13:27:12,82702688,82088002,None
16/07/19 13:29:44,50528107,1553888,1
16/07/19 13:30:15,90304000,8005029,None
16/07/19 13:32:44,55168217,3764754,1
16/07/19 13:33:13,89980063,8387621,None
16/07/19 13:35:40,36472553,1546838,1
16/07/19 13:36:09,83771788,9454512,None
16/07/19 13:38:37,46885164,2271257,1
16/07/19 13:39:05,76336702,82739662,None
16/07/19 13:41:35,37574993,2402359,1
16/07/19 13:42:03,85306217,8502410,None
16/07/19 13:44:31,44584543,1166644,1
16/07/19 13:45:01,77093156,7237457,None
16/07/19 13:47:31,38280366,20519448,1
16/07/19 13:47:59,84493307,6533136,None
16/07/19 13:50:29,45516177,2215117,1
16/07/19 13:50:58,77955016,81342432,None
16/07/19 13:53:30,48480670,21518219,1
16/07/19 13:53:58,76945734,4118220,None
16/07/19 13:56:27,71032466,4536025,1
16/07/19 13:56:57,83259990,9451365,None
16/07/19 13:59:25,61605758,2309423,1
16/07/19 13:59:52,64725275,81763848,None
16/07/19 14:02:28,56142689,3679505,1
16/07/19 14:02:57,86052760,8561697,None
16/07/19 14:05:25,44421164,3639211,1
16/07/19 14:05:54,86388148,4577558,None
16/07/19 14:08:21,68529664,2547396,1
16/07/19 14:08:50,71008910,10072590,None
16/07/19 14:11:20,48178769,22419787,1
16/07/19 14:11:52,88698155,9035661,None
16/07/19 14:14:20,57917209,3164660,1
16/07/19 14:14:49,84493223,5259559,None
16/07/19 14:17:16,56362165,2556493,1
16/07/19 14:17:46,85831958,5234933,None
16/07/19 14:20:15,41353162,2236317,1
16/07/19 14:20:43,63773701,7777366,None
16/07/19 14:23:11,38470216,2587275,1
16/07/19 14:23:39,82698427,8725430,None
16/07/19 14:26:08,41261742,20527606,1
16/07/19 14:26:38,85669107,7726150,None
16/07/19 14:29:05,62530240,3080832,1
16/07/19 14:29:33,75235177,8030039,None
16/07/19 14:32:02,44607113,1426843,1
16/07/19 14:32:32,73906029,80100797,None
16/07/19 14:35:01,59619865,2791181,1
16/07/19 14:35:30,90422267,9973984,None
16/07/19 14:37:57,45065917,1921371,1
16/07/19 14:38:27,90625119,7669211,None
16/07/19 14:40:55,41390325,1236071,1
16/07/19 14:41:25,89443172,10027519,None
16/07/19 14:43:54,56995813,4880265,1
16/07/19 14:44:22,87862481,8165914,None
16/07/19 14:46:51,46932262,4384313,1
16/07/19 14:47:18,80201855,84713788,None
16/07/19 14:49:48,42116499,2977238,1
16/07/19 14:50:17,78262752,5252753,None
16/07/19 14:52:46,46066491,15921673,1
16/07/19 14:53:22,77952010,8222723,None
16/07/19 14:55:50,39541018,1664288,1
16/07/19 14:56:20,90476848,7716915,None
16/07/19 14:58:47,39929316,3365341,1
16/07/19 14:59:17,89406259,8178261,None
16/07/19 15:01:45,70364164,2541156,1
16/07/19 15:02:13,81434964,81894740,None
16/07/19 15:04:46,50890221,16524362,1
16/07/19 15:05:14,77681673,75585063,None
16/07/19 15:07:45,36537619,22431679,1
16/07/19 15:08:13,84532367,80297554,None
16/07/19 15:10:44,63272755,3252845,1
16/07/19 15:11:12,89365988,9920089,None
16/07/19 15:13:39,62704059,3277018,1
16/07/19 15:14:07,83505277,8754451,None
16/07/19 15:16:38,26019032,19376390,1
16/07/19 15:17:09,68529294,5195734,None
16/07/19 15:19:37,35754787,1223302,1
16/07/19 15:20:09,87057400,7895052,None
16/07/19 15:22:37,47758759,19528947,1
16/07/19 15:23:09,78298696,81076287,None
16/07/19 15:25:38,44081645,2742735,1
16/07/19 15:26:05,90428823,11531947,None
16/07/19 15:28:33,51698232,1241788,1
16/07/19 15:29:01,84709802,7565377,None
16/07/19 15:31:30,44169370,2401753,1
16/07/19 15:31:59,73709303,4361826,None
16/07/19 15:34:27,21919744,1359978,1
16/07/19 15:34:58,86079845,10291111,None
16/07/19 15:37:26,45920263,3123159,1
16/07/19 15:37:53,75728041,7937602,None
16/07/19 15:40:22,57713400,2184634,1
16/07/19 15:40:49,89410523,7622017,None
16/07/19 15:43:17,40975502,1232191,1
16/07/19 15:43:46,83351627,8969913,None
16/07/19 15:46:14,22175261,2695028,1
16/07/19 15:46:42,87931785,7728573,None
16/07/19 15:49:10,44221164,19830170,1
16/07/19 15:49:38,76253540,4057691,None
16/07/19 15:52:10,34708858,19115909,1
16/07/19 15:52:40,87115545,7507816,None
16/07/19 15:55:08,45066716,3392214,1
16/07/19 15:55:37,84366472,6376247,None
16/07/19 15:58:04,65481524,2547151,1
16/07/19 15:58:32,89869280,8224835,None
16/07/19 16:01:00,56547246,3329842,1
16/07/19 16:01:28,89629415,10270027,None
16/07/19 16:03:57,41378319,1572553,1
16/07/19 16:04:27,80246961,9548776,None
16/07/19 16:06:55,12864478,1449617,1
16/07/19 16:07:25,86355121,8396731,None
16/07/19 16:09:54,19108144,1961315,1
16/07/19 16:10:23,67190081,74889371,None
16/07/19 16:12:54,18200297,2110587,1
16/07/19 16:13:23,79962003,12971214,None
16/07/19 16:15:52,44352498,17606541,1
16/07/19 16:16:20,67974184,82790748,None
16/07/19 16:18:51,49985919,2942958,1
16/07/19 16:19:19,85072169,3726588,None
16/07/19 16:21:49,28769292,2694058,1
16/07/19 16:22:20,82188128,4765043,None
16/07/19 16:24:52,43748822,1413860,1
16/07/19 16:25:22,89960857,7512756,None
16/07/19 16:27:51,60192007,3259840,1
16/07/19 16:28:19,68718747,4165125,None
16/07/19 16:30:49,26360242,17331481,1
16/07/19 16:31:18,83514956,9454216,None
16/07/19 16:33:47,44344768,17617200,1
16/07/19 16:34:18,80721106,7019247,None
16/07/19 16:36:46,44997520,2801548,1
16/07/19 16:37:15,90050365,10287732,None
16/07/19 16:39:43,26778696,3352955,1
16/07/19 16:40:11,88335401,11388042,None
16/07/19 16:42:41,45300161,3807473,1
16/07/19 16:43:11,84603278,5119380,None
16/07/19 16:45:40,46933671,2957296,1
16/07/19 16:46:08,52345623,82097889,None
16/07/19 16:48:36,34248475,22205293,1
16/07/19 16:49:06,67198197,81293419,None
16/07/19 16:51:35,42667112,3750707,1
16/07/19 16:52:03,76116984,9435163,None
16/07/19 16:54:32,38416061,2040056,1
16/07/19 16:55:02,69512749,4885942,None
16/07/19 16:57:31,34845428,2716690,1
16/07/19 16:57:59,72706538,5596182,None
16/07/19 17:00:28,50777995,3054332,1
16/07/19 17:00:55,87235403,5477903,None
16/07/19 17:03:25,23585008,2242235,1
16/07/19 17:03:53,73155160,8010105,None
16/07/19 17:06:21,46717792,3172471,1
16/07/19 17:06:49,57550828,7186907,None
16/07/19 17:09:17,11712794,2201459,1
16/07/19 17:09:46,64629066,7519882,None
16/07/19 17:12:14,6694927,1767303,1
16/07/19 17:12:44,64369317,7485080,None
16/07/19 17:15:12,11911664,1635184,1
16/07/19 17:15:41,52390550,76429539,None
16/07/19 17:18:10,48188113,2816312,1
16/07/19 17:18:38,81033719,7807480,None
16/07/19 17:21:07,18339290,18801531,1
16/07/19 17:21:38,75754984,81091704,None
16/07/19 17:24:07,60479003,3734903,1
16/07/19 17:24:36,72023573,9763840,None
16/07/19 17:27:04,36345930,2623474,1
16/07/19 17:27:32,74604172,8687566,None
16/07/19 17:30:02,9883197,1172662,1
16/07/19 17:30:30,59037125,80585871,None
16/07/19 17:33:00,28528673,19922175,1
16/07/19 17:33:29,74827010,8346323,None
16/07/19 17:35:58,50333319,3697538,1
16/07/19 17:36:28,63329519,10200074,None
16/07/19 17:38:55,13404189,2259174,1
16/07/19 17:39:25,30786800,79441785,None
16/07/19 17:41:56,24056205,19558307,1
16/07/19 17:42:26,57726153,78304825,None
16/07/19 17:44:55,13805150,18811070,1
16/07/19 17:45:25,43809843,7506039,None
16/07/19 17:47:53,22051153,2758604,1
16/07/19 17:48:21,63074210,8756067,None
16/07/19 17:50:49,14576113,3191608,1
16/07/19 17:51:17,65678967,8769510,None
16/07/19 17:53:45,19570523,3203542,1
16/07/19 17:54:14,43499729,6822100,None
16/07/19 17:56:42,19916885,2305801,1
16/07/19 17:57:12,61777822,6355808,None
16/07/19 17:59:41,27819117,3232243,1
16/07/19 18:00:09,55641627,80447258,None
16/07/19 18:02:45,32355400,2806559,1
16/07/19 18:03:13,52780295,9046781,None
16/07/19 18:05:41,9052906,1627451,1
16/07/19 18:06:10,43668988,7910639,None
16/07/19 18:08:39,23984047,2235591,1
16/07/19 18:09:07,58311713,7901855,None
16/07/19 18:11:35,15034619,15323735,1
16/07/19 18:12:06,79965040,10609524,None
16/07/19 18:14:33,9219143,1941887,1
16/07/19 18:15:05,60028079,74560921,None
16/07/19 18:17:34,22591995,2503936,1
16/07/19 18:18:02,42853248,6641104,None
16/07/19 18:20:30,4314628,2869494,1
16/07/19 18:20:58,27647260,76519499,None
16/07/19 18:23:32,3712592,1835251,1
16/07/19 18:24:01,18883431,4298101,None
16/07/19 18:26:31,14219330,17839518,1
16/07/19 18:27:07,27783233,8342551,None
16/07/19 18:29:40,20644960,2724675,1
16/07/19 18:30:08,43954085,8364533,None
16/07/19 18:32:37,23115510,2440966,1
16/07/19 18:33:06,43447248,7365634,None
16/07/19 18:35:34,21358821,3323904,1
16/07/19 18:36:02,61741705,7847334,None
16/07/19 18:38:30,6077662,1277806,1
16/07/19 18:39:00,39671800,7393102,None
16/07/19 18:41:28,17820876,1866663,1
16/07/19 18:41:59,29430070,7721456,None
16/07/19 18:44:28,13628890,2032629,1
16/07/19 18:44:56,71632639,8064833,None
16/07/19 18:47:24,17777532,2155948,1
16/07/19 18:47:53,68116627,10896002,None
16/07/19 18:50:21,16778442,2365319,1
16/07/19 18:50:50,51484506,8778036,None
16/07/19 18:53:19,17619736,1806962,1
16/07/19 18:53:49,46967764,8658531,None
16/07/19 18:56:17,10031169,13232253,1
16/07/19 18:56:48,32413783,9475968,None
16/07/19 18:59:19,7069164,1128854,1
16/07/19 18:59:49,32886949,7317836,None
16/07/19 19:02:17,3916014,1875929,1
16/07/19 19:02:47,30314977,8723673,None
16/07/19 19:05:16,4982516,2324668,1
16/07/19 19:05:45,22282452,5245617,None
16/07/19 19:08:13,8638200,2881324,1
16/07/19 19:08:42,19586931,9501787,None
16/07/19 19:11:15,7610579,1473464,1
16/07/19 19:11:45,16592614,7773963,None
16/07/19 19:14:15,1819059,2789396,1
16/07/19 19:14:44,10238759,8236622,None
16/07/19 19:17:14,1948774,2127624,1
16/07/19 19:17:43,16165845,4629320,None
16/07/19 19:20:13,15808431,2294784,1
16/07/19 19:20:41,27387357,4259514,None
16/07/19 19:23:11,4921787,1428751,1
16/07/19 19:23:41,21394358,8079907,None
16/07/19 19:26:09,15355123,3394408,1
16/07/19 19:26:37,25381080,9770773,None
16/07/19 19:29:05,13643874,3227978,1
16/07/19 19:29:37,17851545,7482208,None
16/07/19 19:32:05,5144617,2135683,1
16/07/19 19:32:36,8972104,5376335,None
16/07/19 19:35:08,6041873,1731921,1
16/07/19 19:35:39,13161909,9224115,None
16/07/19 19:38:11,8471239,2264242,1
16/07/19 19:38:41,12445327,8832937,None
16/07/19 19:41:12,4457850,15985281,1
16/07/19 19:41:40,3931133,4356111,None
16/07/19 19:44:11,3293443,15447755,1
16/07/19 19:44:43,6626563,6360436,None
16/07/19 19:47:14,4039510,1598590,1
16/07/19 19:47:44,6332635,7489612,None
16/07/19 19:50:17,3799313,2555339,1
16/07/19 19:50:45,6567595,79169362,None
16/07/19 19:53:15,4414504,1178265,1
16/07/19 19:53:46,10153927,81387636,None
16/07/19 19:56:17,3622817,2032318,1
16/07/19 19:56:46,9527379,7515515,None
16/07/19 19:59:14,7633026,2835484,1
16/07/19 19:59:42,11526590,8388587,None
16/07/19 20:02:11,4988397,15839738,1
16/07/19 20:02:41,8556206,82245954,None
16/07/19 20:05:18,4004284,13806784,1
16/07/19 20:05:51,10545701,73115203,None
16/07/19 20:08:23,5620815,2641298,1
16/07/19 20:08:54,7882405,9788696,None
16/07/19 20:11:22,5062220,2288332,1
16/07/19 20:11:50,27062992,9733436,None
16/07/19 20:14:19,6491941,3651633,1
16/07/19 20:14:48,12181047,10842346,None
16/07/19 20:17:17,6600694,1680805,1
16/07/19 20:17:47,3089551,4489323,None
16/07/19 20:20:28,3445268,1489745,1
16/07/19 20:21:02,6975740,9893272,None
16/07/19 20:23:33,2963368,1786861,1
16/07/19 20:24:05,4664110,4606451,None
16/07/19 20:26:36,3036649,1985564,1
16/07/19 20:27:05,8505731,6803908,None
16/07/19 20:29:34,4979618,1050395,1
16/07/19 20:30:02,10572710,11254705,None
16/07/19 20:32:31,2513376,18315862,1
16/07/19 20:33:02,5978577,9104360,None
16/07/19 20:35:32,3208624,18834283,1
16/07/19 20:36:04,7553361,8047396,None
16/07/19 20:38:33,6818953,2241984,1
16/07/19 20:39:01,3980792,81660094,None
16/07/19 20:41:31,5024888,2297798,1
16/07/19 20:41:59,5179245,7784008,None
16/07/19 20:44:28,6023325,2085816,1
16/07/19 20:44:59,9942504,8110452,None
16/07/19 20:47:28,10013928,2143841,1
16/07/19 20:48:04,8769315,78452051,None
